ap_itp_result,ap_itp_result_assists,ap_itp_result_completed,ap_itp_result_failed,ap_itp_result_headed,ap_itp_result_longball,ap_itp_result_team_id,ap_itp_result_through_ball,ap_itp_result_throw_ins,ap_result,ap_result_assists,ap_result_completed,ap_result_failed,ap_result_headed,ap_result_longball,ap_result_team_id,ap_result_through_ball,ap_result_throw_ins,assists,event,event_a,event_action_type,event_injurytime_play,event_k,event_mins,event_minsec,event_player_id,event_secs,event_team_id,event_throw_ins,event_type,headed,long_ball,time_slice_id,time_slice_name,competition,kickoff,match_id,end_x,end_y,start_x,start_y
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,61,3684,729,24,49,0,completed,,,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,38.6,28.5,30,3.4
,,,,,,,,,,,,,,,,,,true,"
            ",,Possession,,1,61,3663,12372,3,309,0,completed,,,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,70.4,49.6,64.3,75.4
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,61,3660,8088,0,309,0,completed,,,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,58.1,79.7,62.7,95.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,60,3648,15280,48,309,0,completed,,,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,82.1,89.4,90,91.4
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,60,3644,8088,44,309,0,completed,,,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,83.6,94.7,67.5,94.4
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,60,3642,2074,42,309,0,completed,,,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,66.1,94.1,54.5,68.8
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,64,3888,10504,48,309,0,failed,,,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,84.4,53.6,94.9,18.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,63,3816,15280,36,309,0,failed,true,,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,65.4,0.0,52.3,5.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,63,3790,729,10,49,0,failed,,true,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,68.4,100.0,27.3,36
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,61,3705,10504,45,309,0,failed,,true,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,43.0,22.5,6.2,7.4
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,61,3701,9470,41,49,0,failed,true,,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,88.8,88.8,67.4,65.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,61,3696,10560,36,49,0,failed,,true,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,75.6,69.9,37.8,93.6
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,60,3638,9470,38,49,0,failed,,,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,44.6,31.9,22.5,49.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,60,3630,2074,30,309,0,failed,,true,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,79.4,70.2,61.9,44.6
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,60,3623,20871,23,309,0,failed,true,,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,90.8,48.4,93.7,32.7
,,,,,,,,,10/14,0,10,4,0,0,49,0,1,,,,,,,,,,,,,,,,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,,,,
,,,,,,,,,14/19,0,14,5,0,0,309,0,1,,,,,,,,,,,,,,,,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,,,,
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,70,4200,9470,0,49,0,completed,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,46.6,66.3,44.7,55.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,69,4198,925,58,49,0,completed,true,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,44.7,55.2,24.3,66.4
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,69,4187,7969,47,309,0,completed,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,54.4,13.7,38.2,12.3
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,69,4184,11309,44,309,0,completed,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,35.8,10.3,31.7,38.8
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,69,4179,7969,39,309,0,completed,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,27.8,51.9,28.5,28.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,69,4173,20871,33,309,0,completed,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,21.9,21.8,18.7,47.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,69,4170,7969,30,309,0,completed,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,18.3,48.5,20.3,27.1
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,69,4169,20871,29,309,0,completed,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,20.3,27.1,18.3,44.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,69,4165,7969,25,309,0,completed,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,18.1,46.9,17.3,12.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,69,4162,10504,22,309,1,completed,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,17.8,10.4,31.5,0
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,68,4092,9470,12,49,0,completed,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,72.2,44.5,56.5,47.8
,,,,,,,,,,,,,,,,,,true,"
            ",,Possession,,1,67,4045,10072,25,309,0,completed,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,72.6,51.5,75.8,65.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,67,4043,10803,23,309,0,completed,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,77.0,73.0,76,84.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,67,4036,12372,16,309,0,completed,,true,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,57.2,94.5,45.8,42.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,67,4033,8206,13,309,0,completed,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,45.6,35.8,57.7,26.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,67,4031,15280,11,309,0,completed,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,61.6,11.6,61.7,18.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,67,4029,10504,9,309,0,completed,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,61.7,18.2,59,3.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,67,4026,7969,6,309,0,completed,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,53.9,20.1,25.9,11.1
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,66,3997,905,37,49,0,completed,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,44.0,53.1,56.7,23.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,66,3995,9470,35,49,0,completed,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,56.7,23.7,63.3,46.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,66,3990,905,30,49,0,completed,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,60.8,43.6,59.2,12.8
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,66,3987,544,27,49,1,completed,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,58.3,9.2,74.7,0
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,65,3944,2948,44,49,0,completed,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,46.2,3.2,24.2,7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,65,3932,12372,32,309,0,completed,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,45.1,98.0,39.3,95.6
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,65,3926,729,26,49,0,completed,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,59.1,15.3,42.6,13.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,65,3923,544,23,49,0,completed,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,42.6,15.3,59.5,3.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,65,3920,9470,20,49,0,completed,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,59.5,3.5,47.3,45.4
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,65,3916,925,16,49,0,completed,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,40.8,61.1,32,80.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,65,3914,905,14,49,0,completed,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,31.9,80.5,38.3,60
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,65,3912,10560,12,49,0,completed,,true,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,38.3,60.2,57.7,98
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,65,3911,1174,11,49,0,completed,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,57.7,98.0,57.9,91.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,65,3910,10560,10,49,1,completed,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,57.9,91.2,60,100
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,69,4193,20871,53,309,0,failed,,true,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,74.4,27.4,35.1,49.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,69,4192,2948,52,49,0,failed,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,65.9,46.0,46.7,77.6
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,68,4090,20871,10,309,0,failed,true,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,38.8,50.1,31.5,55.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,67,4027,8206,7,309,0,failed,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,56.1,18.2,55.6,19.6
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,66,3999,925,39,49,0,failed,,true,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,94.4,24.4,43.8,50.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,65,3949,544,49,49,0,failed,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,75.7,5.9,54.7,3.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,65,3929,1174,29,49,0,failed,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,64.0,14.0,58.1,11.1
,,,,,,,,,16/20,0,16,4,0,0,49,0,2,,,,,,,,,,,,,,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,,,,
,,,,,,,,,16/19,0,16,3,0,0,309,0,1,,,,,,,,,,,,,,,,14,65 - 70,data/epl,2017-09-11 20:00:00 +0100,32934,,,,
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,73,4437,10803,57,309,0,completed,,,15,70 - 75,data/epl,2017-09-11 20:00:00 +0100,32934,55.6,98.9,34.9,80.8
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,73,4416,10560,36,49,0,completed,,,15,70 - 75,data/epl,2017-09-11 20:00:00 +0100,32934,57.9,98.0,34.4,95.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,73,4414,1174,34,49,0,completed,,,15,70 - 75,data/epl,2017-09-11 20:00:00 +0100,32934,34.4,95.9,40.4,80.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,73,4407,10560,27,49,0,completed,,,15,70 - 75,data/epl,2017-09-11 20:00:00 +0100,32934,19.9,94.1,31.6,92
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,73,4397,11309,17,309,0,completed,,,15,70 - 75,data/epl,2017-09-11 20:00:00 +0100,32934,59.5,4.7,41.1,24.3
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,73,4393,20871,13,309,0,completed,,,15,70 - 75,data/epl,2017-09-11 20:00:00 +0100,32934,36.3,34.8,34.6,62.4
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,73,4388,7969,8,309,0,completed,,,15,70 - 75,data/epl,2017-09-11 20:00:00 +0100,32934,35.3,66.9,31,40.1
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,73,4385,20871,5,309,0,completed,,,15,70 - 75,data/epl,2017-09-11 20:00:00 +0100,32934,27.3,39.2,26.9,62.4
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,73,4382,10803,2,309,0,completed,,,15,70 - 75,data/epl,2017-09-11 20:00:00 +0100,32934,28.6,69.9,39.4,94.4
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,72,4379,12372,59,309,0,completed,,,15,70 - 75,data/epl,2017-09-11 20:00:00 +0100,32934,39.4,94.4,39.3,59.3
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,72,4378,8206,58,309,0,completed,,,15,70 - 75,data/epl,2017-09-11 20:00:00 +0100,32934,39.3,57.9,49.9,49.4
,,,,,,,,,,,,,,,,,,true,"
            ",1,Possession,,,71,4302,1174,42,49,0,completed,,,15,70 - 75,data/epl,2017-09-11 20:00:00 +0100,32934,74.8,34.9,66.1,18.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,71,4300,544,40,49,0,completed,,,15,70 - 75,data/epl,2017-09-11 20:00:00 +0100,32934,66.1,18.2,77.8,2.6
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,71,4283,8088,23,309,0,completed,,,15,70 - 75,data/epl,2017-09-11 20:00:00 +0100,32934,55.3,98.6,61.8,97.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,71,4282,10803,22,309,0,completed,,,15,70 - 75,data/epl,2017-09-11 20:00:00 +0100,32934,61.8,97.2,57.1,97.1
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,71,4277,20871,17,309,0,completed,,,15,70 - 75,data/epl,2017-09-11 20:00:00 +0100,32934,45.0,96.0,34.2,67.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,71,4274,12372,14,309,0,completed,,,15,70 - 75,data/epl,2017-09-11 20:00:00 +0100,32934,34.7,63.3,36.7,28.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,71,4273,10072,13,309,0,completed,,,15,70 - 75,data/epl,2017-09-11 20:00:00 +0100,32934,36.4,23.6,41.6,3.4
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,70,4213,925,13,49,0,completed,,,15,70 - 75,data/epl,2017-09-11 20:00:00 +0100,32934,64.9,93.0,40.5,69.6
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,70,4205,7969,5,309,0,completed,,,15,70 - 75,data/epl,2017-09-11 20:00:00 +0100,32934,37.4,8.6,35.3,15.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,73,4427,925,47,49,0,failed,true,true,15,70 - 75,data/epl,2017-09-11 20:00:00 +0100,32934,86.8,57.5,39.2,92.3
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,73,4424,15004,44,309,0,failed,,true,15,70 - 75,data/epl,2017-09-11 20:00:00 +0100,32934,60.1,14.0,20.1,19.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,73,4421,87,41,49,0,failed,,,15,70 - 75,data/epl,2017-09-11 20:00:00 +0100,32934,78.9,79.9,56.3,97.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,73,4411,12372,31,309,0,failed,true,,15,70 - 75,data/epl,2017-09-11 20:00:00 +0100,32934,58.0,17.6,39,18.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,73,4409,925,29,49,0,failed,,true,15,70 - 75,data/epl,2017-09-11 20:00:00 +0100,32934,60.1,84.5,21.7,93.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,73,4401,15280,21,309,0,failed,,,15,70 - 75,data/epl,2017-09-11 20:00:00 +0100,32934,59.1,12.0,59.8,13.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,71,4294,12372,34,309,0,failed,,true,15,70 - 75,data/epl,2017-09-11 20:00:00 +0100,32934,9.2,96.8,7.9,97.1
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,71,4289,544,29,49,0,failed,,,15,70 - 75,data/epl,2017-09-11 20:00:00 +0100,32934,82.1,8.5,53.8,2.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,71,4285,10803,25,309,0,failed,,,15,70 - 75,data/epl,2017-09-11 20:00:00 +0100,32934,54.1,94.1,54.6,98.1
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,70,4209,10504,9,309,0,failed,,,15,70 - 75,data/epl,2017-09-11 20:00:00 +0100,32934,61.4,24.4,47.7,4.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,70,4204,1174,4,49,0,failed,,,15,70 - 75,data/epl,2017-09-11 20:00:00 +0100,32934,46.8,86.0,43.8,86.2
,,,,,,,,,6/11,0,6,5,0,0,49,0,0,,,,,,,,,,,,,,,,15,70 - 75,data/epl,2017-09-11 20:00:00 +0100,32934,,,,
,,,,,,,,,14/20,0,14,6,0,0,309,0,0,,,,,,,,,,,,,,,,15,70 - 75,data/epl,2017-09-11 20:00:00 +0100,32934,,,,
,,,,,,,,,,,,,,,,,,true,"
            ",,Possession,,1,79,4751,10072,11,309,0,completed,,,16,75 - 80,data/epl,2017-09-11 20:00:00 +0100,32934,79.2,33.1,76.1,33.3
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,79,4747,11309,7,309,0,completed,,,16,75 - 80,data/epl,2017-09-11 20:00:00 +0100,32934,81.0,33.6,74.9,13.4
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,79,4745,10504,5,309,0,completed,,,16,75 - 80,data/epl,2017-09-11 20:00:00 +0100,32934,75.9,7.3,87.1,2.8
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,79,4744,11309,4,309,0,completed,,,16,75 - 80,data/epl,2017-09-11 20:00:00 +0100,32934,87.1,2.8,78.9,4
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,79,4742,10504,2,309,1,completed,,,16,75 - 80,data/epl,2017-09-11 20:00:00 +0100,32934,78.9,4.0,89.6,0
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,78,4716,12372,36,309,0,completed,,,16,75 - 80,data/epl,2017-09-11 20:00:00 +0100,32934,42.2,31.8,41.9,61.8
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,78,4714,8088,34,309,0,completed,,,16,75 - 80,data/epl,2017-09-11 20:00:00 +0100,32934,40.9,64.6,53.8,72.3
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,78,4712,12372,32,309,0,completed,,,16,75 - 80,data/epl,2017-09-11 20:00:00 +0100,32934,54.1,71.2,38.9,55.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,78,4708,7969,28,309,0,completed,,,16,75 - 80,data/epl,2017-09-11 20:00:00 +0100,32934,35.6,50.6,39,25.8
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,78,4705,12372,25,309,0,completed,,,16,75 - 80,data/epl,2017-09-11 20:00:00 +0100,32934,36.6,23.9,34.9,36.1
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,78,4703,10072,23,309,0,completed,,,16,75 - 80,data/epl,2017-09-11 20:00:00 +0100,32934,34.4,38.3,42.5,29.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,78,4702,7969,22,309,0,completed,,,16,75 - 80,data/epl,2017-09-11 20:00:00 +0100,32934,42.5,29.7,35.2,28.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,78,4697,15004,17,309,0,completed,,,16,75 - 80,data/epl,2017-09-11 20:00:00 +0100,32934,24.9,32.1,20.6,39.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,78,4692,7969,12,309,0,completed,,,16,75 - 80,data/epl,2017-09-11 20:00:00 +0100,32934,34.8,10.0,35.2,30.3
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,78,4693,10504,13,309,0,completed,,,16,75 - 80,data/epl,2017-09-11 20:00:00 +0100,32934,13.6,41.2,34.8,10
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,78,4688,11309,8,309,0,completed,,,16,75 - 80,data/epl,2017-09-11 20:00:00 +0100,32934,30.2,37.0,31.9,57.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,78,4686,7969,6,309,0,completed,,,16,75 - 80,data/epl,2017-09-11 20:00:00 +0100,32934,32.5,57.3,23.8,36
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,78,4684,10504,4,309,0,completed,,,16,75 - 80,data/epl,2017-09-11 20:00:00 +0100,32934,23.8,36.0,32.7,18.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,78,4681,7969,1,309,0,completed,,,16,75 - 80,data/epl,2017-09-11 20:00:00 +0100,32934,33.3,17.1,28.6,39.8
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,77,4679,20871,59,309,0,completed,,,16,75 - 80,data/epl,2017-09-11 20:00:00 +0100,32934,26.4,45.2,26.5,65.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,77,4676,10803,56,309,0,completed,,,16,75 - 80,data/epl,2017-09-11 20:00:00 +0100,32934,26.4,67.6,33.5,89.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,77,4674,11309,54,309,0,completed,,,16,75 - 80,data/epl,2017-09-11 20:00:00 +0100,32934,33.5,89.9,42.1,62.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,77,4672,8206,52,309,0,completed,,,16,75 - 80,data/epl,2017-09-11 20:00:00 +0100,32934,42.1,57.9,49.9,49.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,75,4531,10560,31,49,0,completed,,true,16,75 - 80,data/epl,2017-09-11 20:00:00 +0100,32934,57.1,93.3,7.6,85.1
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,75,4530,9470,30,49,0,completed,,,16,75 - 80,data/epl,2017-09-11 20:00:00 +0100,32934,7.2,84.7,12.4,96.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,78,4721,7969,41,309,0,failed,,true,16,75 - 80,data/epl,2017-09-11 20:00:00 +0100,32934,90.2,9.4,53.3,27.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,75,4521,9470,21,49,0,failed,,,16,75 - 80,data/epl,2017-09-11 20:00:00 +0100,32934,13.6,96.6,13.6,96.6
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,75,4519,20871,19,309,0,failed,,,16,75 - 80,data/epl,2017-09-11 20:00:00 +0100,32934,91.9,4.3,81.6,5.2
,,,,,,,,,2/3,0,2,1,0,0,49,0,0,,,,,,,,,,,,,,,,16,75 - 80,data/epl,2017-09-11 20:00:00 +0100,32934,,,,
,,,,,,,,,23/25,0,23,2,0,0,309,0,1,,,,,,,,,,,,,,,,16,75 - 80,data/epl,2017-09-11 20:00:00 +0100,32934,,,,
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,84,5096,10504,56,309,1,completed,,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,54.5,4.9,27.7,0
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,84,5080,15035,40,49,0,completed,true,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,66.8,97.8,58.2,96.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,84,5076,10560,36,49,1,completed,,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,58.2,96.5,38.7,100
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,84,5044,20871,4,309,0,completed,,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,44.4,28.9,44.6,55.4
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,83,5039,7969,59,309,0,completed,,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,39.6,58.8,45.6,17
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,83,5036,10504,56,309,1,completed,,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,45.6,12.2,64.8,0
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,83,5019,10072,39,309,0,completed,,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,58.6,15.8,61.2,6.4
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,83,5017,11309,37,309,0,completed,,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,60.1,4.9,53.9,11.6
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,83,5014,10504,34,309,0,completed,,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,45.6,16.8,52.3,29.8
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,83,5010,7969,30,309,0,completed,,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,52.6,24.1,24.1,18.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,83,5006,20871,26,309,0,completed,,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,23.8,21.3,25,59.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,83,5002,15004,22,309,0,completed,,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,24.3,66.6,20.8,42.1
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,83,4998,10504,18,309,0,completed,,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,17.2,37.6,36.5,5.6
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,83,4997,7969,17,309,0,completed,,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,36.5,5.6,36,12
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,83,4993,10504,13,309,1,completed,,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,27.2,12.8,42.3,0
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,83,4986,19189,6,309,0,completed,true,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,41.1,1.9,36.9,3.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,82,4948,10560,28,49,1,completed,,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,85.7,82.7,88.6,100
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,81,4919,15035,59,49,0,completed,,true,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,88.8,86.8,76.8,40
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,81,4915,544,55,49,0,completed,,,17,80 - 85,data/epl,2017-09-11 20:00:00 +0100,32934,75.4,38.5,53.4,10.6
